Date,CD
11-Oct-13,CD111
16-Oct-13,CD111
16-Oct-13,CD112
16-Oct-13,CD112
17-Oct-13,CD110
17-Oct-13,CD111
17-Oct-13,CD112
17-Oct-13,CD104
18-Oct-13,CD112
18-Oct-13,CD112
18-Oct-13,CD111
18-Oct-13,CD109
21-Oct-13,CD111
22-Oct-13,CD111
22-Oct-13,CD112
22-Oct-13,CD109
23-Oct-13,CD112
23-Oct-13,CD110
23-Oct-13,CD101
23-Oct-13,CD111
23-Oct-13,CD112
23-Oct-13,CD110
24-Oct-13,CD111
24-Oct-13,CD110
24-Oct-13,CD111
24-Oct-13,CD109
25-Oct-13,CD103
28-Oct-13,CD110
28-Oct-13,CD112
28-Oct-13,CD111
29-Oct-13,CD112
29-Oct-13,CD306
29-Oct-13,CD110
30-Oct-13,CD111
30-Oct-13,CD203
30-Oct-13,CD112
30-Oct-13,CD112
30-Oct-13,CD112
30-Oct-13,CD110
30-Oct-13,CD110
31-Oct-13,CD112
31-Oct-13,CD110
4-Nov-13,CD112
4-Nov-13,CD111
4-Nov-13,CD103
5-Nov-13,CD112
5-Nov-13,CD103
5-Nov-13,CD110
5-Nov-13,CD101
5-Nov-13,CD103
5-Nov-13,CD112
5-Nov-13,CD110
6-Nov-13,CD112
6-Nov-13,CD110
6-Nov-13,CD107
6-Nov-13,CD109
6-Nov-13,CD110
6-Nov-13,CD112
7-Nov-13,CD112
7-Nov-13,CDNA
7-Nov-13,CD110
7-Nov-13,CD112
7-Nov-13,CD109
7-Nov-13,CD112
7-Nov-13,CD112
7-Nov-13,CD110
7-Nov-13,CD111
7-Nov-13,CD112
8-Nov-13,CD112
8-Nov-13,CD111
8-Nov-13,CD314
8-Nov-13,CD110
8-Nov-13,CD111
12-Nov-13,CD112
12-Nov-13,CD110
12-Nov-13,CD111
12-Nov-13,CD110
12-Nov-13,CD112
12-Nov-13,CD203
12-Nov-13,CD314
12-Nov-13,CD110
12-Nov-13,CD110
12-Nov-13,CD110
12-Nov-13,CD112
12-Nov-13,CD107
12-Nov-13,CD109
13-Nov-13,CD101
13-Nov-13,CD111
13-Nov-13,CD316
13-Nov-13,CD595
14-Nov-13,CD110
14-Nov-13,CD106
14-Nov-13,CD110
14-Nov-13,CD110
14-Nov-13,CD110
14-Nov-13,CD107
14-Nov-13,CD109
14-Nov-13,CD110
15-Nov-13,CD101
15-Nov-13,CD481
15-Nov-13,CD111
15-Nov-13,CD112
15-Nov-13,CD110
18-Nov-13,CD412
18-Nov-13,CD112
18-Nov-13,CD112
18-Nov-13,CD107
18-Nov-13,CD111
18-Nov-13,CD107
18-Nov-13,CD103
18-Nov-13,CD108
18-Nov-13,CD111
18-Nov-13,CD101
19-Nov-13,CD110
19-Nov-13,CD112
19-Nov-13,CD110
19-Nov-13,CD412
19-Nov-13,CD109
19-Nov-13,CD111
20-Nov-13,CD103
20-Nov-13,CD109
20-Nov-13,CD111
21-Nov-13,CD101
21-Nov-13,CD112
21-Nov-13,CD103
21-Nov-13,CD109
21-Nov-13,CD112
21-Nov-13,CD109
21-Nov-13,CD109
21-Nov-13,CD112
21-Nov-13,CD110
21-Nov-13,CD108
21-Nov-13,CD112
21-Nov-13,CD110
21-Nov-13,CD110
22-Nov-13,CD110
22-Nov-13,CD103
22-Nov-13,CD106
22-Nov-13,CD110
25-Nov-13,CD111
25-Nov-13,CD109
25-Nov-13,CD110
25-Nov-13,CD211
25-Nov-13,CD101
25-Nov-13,CD303
25-Nov-13,CD112
25-Nov-13,CD111
26-Nov-13,CD101
26-Nov-13,CD109
26-Nov-13,CD112
26-Nov-13,CD111
26-Nov-13,CD111
26-Nov-13,CD112
26-Nov-13,CD112
26-Nov-13,CD110
26-Nov-13,CD109
27-Nov-13,CD112
27-Nov-13,CD112
27-Nov-13,CD316
27-Nov-13,CD112
27-Nov-13,CD209
2-Dec-13,CD109
2-Dec-13,CD110
2-Dec-13,CD112
2-Dec-13,CD110
2-Dec-13,CD110
3-Dec-13,CD110
3-Dec-13,CD110
3-Dec-13,CD103
3-Dec-13,CD305
4-Dec-13,CD112
4-Dec-13,CD110
4-Dec-13,CD111
4-Dec-13,CD112
4-Dec-13,CD101
4-Dec-13,CD110
5-Dec-13,CD109
5-Dec-13,CD110
5-Dec-13,CD111
5-Dec-13,CDNA
5-Dec-13,CD211
5-Dec-13,CD112
5-Dec-13,CD110
5-Dec-13,CD112
5-Dec-13,CD110
5-Dec-13,CD103
6-Dec-13,CD101
6-Dec-13,CD413
6-Dec-13,CD111
9-Dec-13,CD109
9-Dec-13,CD108
9-Dec-13,CD112
9-Dec-13,CD110
9-Dec-13,CD309
10-Dec-13,CD203
10-Dec-13,CD101
10-Dec-13,CD110
10-Dec-13,CD111
10-Dec-13,CD112
10-Dec-13,CD109
10-Dec-13,CD109
10-Dec-13,CD111
10-Dec-13,CD111
11-Dec-13,CD111
11-Dec-13,CD104
11-Dec-13,CD112
11-Dec-13,CD111
11-Dec-13,CD103
12-Dec-13,CD111
12-Dec-13,CD110
12-Dec-13,CD112
13-Dec-13,CD111
13-Dec-13,CD109
13-Dec-13,CD112
13-Dec-13,CD103
13-Dec-13,CD110
16-Dec-13,CD111
16-Dec-13,CD110
16-Dec-13,CD110
16-Dec-13,CD111
16-Dec-13,CD111
16-Dec-13,CD112
17-Dec-13,CD110
17-Dec-13,CD110
17-Dec-13,CD112
17-Dec-13,CD101
17-Dec-13,CD110
17-Dec-13,CD101
17-Dec-13,CD109
18-Dec-13,CD103
18-Dec-13,CD112
18-Dec-13,CD110
18-Dec-13,CD109
18-Dec-13,CD111
18-Dec-13,CD109
18-Dec-13,CD410
18-Dec-13,CD111
19-Dec-13,CD109
19-Dec-13,CD110
19-Dec-13,CD110
20-Dec-13,CD112
20-Dec-13,CD110
20-Dec-13,CD111
20-Dec-13,CD103
20-Dec-13,CD104
23-Dec-13,CD111
23-Dec-13,CD111
23-Dec-13,CD110
23-Dec-13,CD110
23-Dec-13,CD110
24-Dec-13,CD204
26-Dec-13,CD112
26-Dec-13,CD110
26-Dec-13,CD111
27-Dec-13,CD112
27-Dec-13,CD111
27-Dec-13,CD112
30-Dec-13,CD112
30-Dec-13,CD110
30-Dec-13,CD112
31-Dec-13,CD109
31-Dec-13,CD112
31-Dec-13,CD101
2-Jan-14,CD305
2-Jan-14,CD111
6-Jan-14,CD109
6-Jan-14,CD110
6-Jan-14,CD112
6-Jan-14,CD110
6-Jan-14,CD104
6-Jan-14,CD112
6-Jan-14,CD112
6-Jan-14,CD112
7-Jan-14,CD112
7-Jan-14,CD111
7-Jan-14,CD111
7-Jan-14,CD309
7-Jan-14,CD103
8-Jan-14,CD110
8-Jan-14,CD111
8-Jan-14,CD110
8-Jan-14,CD110
9-Jan-14,CD104
9-Jan-14,CD112
10-Jan-14,CD110
10-Jan-14,CD110
13-Jan-14,CD111
13-Jan-14,CD204
13-Jan-14,CD204
13-Jan-14,CD111
13-Jan-14,CD111
13-Jan-14,CD109
13-Jan-14,CD110
13-Jan-14,CD112
14-Jan-14,CD109
14-Jan-14,CD111
14-Jan-14,CD112
14-Jan-14,CD201
15-Jan-14,CD304
15-Jan-14,CD112
15-Jan-14,CD112
15-Jan-14,CD110
15-Jan-14,CD111
16-Jan-14,CD109
16-Jan-14,CD101
16-Jan-14,CD109
16-Jan-14,CD109
16-Jan-14,CD110
17-Jan-14,CD101
17-Jan-14,CD111
17-Jan-14,CD110
17-Jan-14,CD110
17-Jan-14,CD110
17-Jan-14,CD101
17-Jan-14,CD111
21-Jan-14,CD103
21-Jan-14,CD111
21-Jan-14,CD111
21-Jan-14,CD110
22-Jan-14,CD106
22-Jan-14,CD101
22-Jan-14,CD101
22-Jan-14,CD112
22-Jan-14,CD104
23-Jan-14,CD111
23-Jan-14,CD412
23-Jan-14,CD110
23-Jan-14,CD107
24-Jan-14,CD112
24-Jan-14,CD111
24-Jan-14,CD205
27-Jan-14,CD112
27-Jan-14,CD112
27-Jan-14,CD109
27-Jan-14,CD112
27-Jan-14,CD110
28-Jan-14,CD101
28-Jan-14,CD111
28-Jan-14,CD112
28-Jan-14,CD206
28-Jan-14,CD111
28-Jan-14,CD109
28-Jan-14,CD110
29-Jan-14,CD111
29-Jan-14,CD111
30-Jan-14,CD110
30-Jan-14,CD111
30-Jan-14,CD111
31-Jan-14,CD412
31-Jan-14,CD111
31-Jan-14,CD107
31-Jan-14,CD112
31-Jan-14,CD110
31-Jan-14,CD110
31-Jan-14,CD111
3-Feb-14,CD109
3-Feb-14,CD111
3-Feb-14,CD103
4-Feb-14,CD111
4-Feb-14,CD110
4-Feb-14,CD111
5-Feb-14,CD112
5-Feb-14,CD112
5-Feb-14,CD110
5-Feb-14,CD110
6-Feb-14,CD107
6-Feb-14,CD110
7-Feb-14,CD101
11-Feb-14,CD401
11-Feb-14,CD111
11-Feb-14,CD111
12-Feb-14,CD103
12-Feb-14,CD111
13-Feb-14,CD209
14-Feb-14,CD110
18-Feb-14,CD204
18-Feb-14,CD109
18-Feb-14,CD101
18-Feb-14,CD112
18-Feb-14,CDNA
20-Feb-14,CD110
20-Feb-14,CD204
20-Feb-14,CD203
20-Feb-14,CD211
20-Feb-14,CD112
21-Feb-14,CD103
21-Feb-14,CD111
21-Feb-14,CD109
24-Feb-14,CD302
25-Feb-14,CD111
25-Feb-14,CD412
25-Feb-14,CD112
25-Feb-14,CD111
26-Feb-14,CD110
26-Feb-14,CD110
26-Feb-14,CD316
27-Feb-14,CD112
27-Feb-14,CD112
27-Feb-14,CD111
28-Feb-14,CD110
28-Feb-14,CD110
28-Feb-14,CD101
28-Feb-14,CD110
28-Feb-14,CD207
3-Mar-14,CD111
3-Mar-14,CD112
3-Mar-14,CD101
4-Mar-14,CD109
4-Mar-14,CD110
4-Mar-14,CD111
4-Mar-14,CD111
4-Mar-14,CD112
5-Mar-14,CD111
5-Mar-14,CD112
5-Mar-14,CD110
5-Mar-14,CD110
6-Mar-14,CD110
6-Mar-14,CD111
6-Mar-14,CD412
6-Mar-14,CD206
6-Mar-14,CD112
6-Mar-14,CD110
6-Mar-14,CD110
6-Mar-14,CD111
6-Mar-14,CD112
7-Mar-14,CD110
7-Mar-14,CD110
7-Mar-14,CD413
7-Mar-14,CD111
7-Mar-14,CD109
7-Mar-14,CD101
7-Mar-14,CD111
10-Mar-14,CD111
10-Mar-14,CD110
10-Mar-14,CD111
10-Mar-14,CD111
10-Mar-14,CD111
10-Mar-14,CD111
10-Mar-14,CD111
10-Mar-14,CD112
11-Mar-14,CD111
11-Mar-14,CD207
11-Mar-14,CD112
11-Mar-14,CD110
11-Mar-14,CD201
11-Mar-14,CD109
11-Mar-14,CD110
11-Mar-14,CD111
12-Mar-14,CD302
12-Mar-14,CD108
12-Mar-14,CD112
12-Mar-14,CD111
12-Mar-14,CD104
12-Mar-14,CD111
12-Mar-14,CD112
13-Mar-14,CD110
13-Mar-14,CD110
13-Mar-14,CD107
13-Mar-14,CD310
14-Mar-14,CD111
14-Mar-14,CD302
17-Mar-14,CD110
17-Mar-14,CD101
17-Mar-14,CD110
17-Mar-14,CD109
18-Mar-14,CD110
18-Mar-14,CD112
18-Mar-14,CD109
18-Mar-14,CD109
18-Mar-14,CD112
18-Mar-14,CD111
19-Mar-14,CD110
19-Mar-14,CD111
19-Mar-14,CD103
19-Mar-14,CD109
19-Mar-14,CD111
19-Mar-14,CD112
19-Mar-14,CD110
19-Mar-14,CD112
19-Mar-14,CD101
19-Mar-14,CD111
19-Mar-14,CD103
20-Mar-14,CD111
20-Mar-14,CD109
20-Mar-14,CD111
20-Mar-14,CD101
20-Mar-14,CD101
20-Mar-14,CD110
21-Mar-14,CD110
21-Mar-14,CD108
21-Mar-14,CD110
21-Mar-14,CD104
21-Mar-14,CD111
24-Mar-14,CD103
24-Mar-14,CD111
24-Mar-14,CD109
24-Mar-14,CD111
24-Mar-14,CD111
24-Mar-14,CD112
24-Mar-14,CD303
25-Mar-14,CD103
25-Mar-14,CD112
25-Mar-14,CD111
25-Mar-14,CD108
26-Mar-14,CD112
26-Mar-14,CD110
26-Mar-14,CD110
26-Mar-14,CD111
26-Mar-14,CD110
27-Mar-14,CD109
27-Mar-14,CD110
27-Mar-14,CD112
27-Mar-14,CD112
28-Mar-14,CD111
28-Mar-14,CD112
28-Mar-14,CD110
28-Mar-14,CD110
28-Mar-14,CD111
28-Mar-14,CD112
28-Mar-14,CD111
31-Mar-14,CD107
31-Mar-14,CD111
31-Mar-14,CD111
31-Mar-14,CD111
1-Apr-14,CD111
1-Apr-14,CD112
1-Apr-14,CD110
1-Apr-14,CD107
1-Apr-14,CD110
1-Apr-14,CD110
2-Apr-14,CD107
2-Apr-14,CD109
3-Apr-14,CD111
3-Apr-14,CD103
3-Apr-14,CD110
4-Apr-14,CD111
4-Apr-14,CD112
4-Apr-14,CD112
4-Apr-14,CD112
4-Apr-14,CD111
7-Apr-14,CD109
7-Apr-14,CD111
7-Apr-14,CD110
7-Apr-14,CD110
8-Apr-14,CD108
8-Apr-14,CD109
8-Apr-14,CD111
8-Apr-14,CD110
8-Apr-14,CD203
8-Apr-14,CD110
8-Apr-14,CD110
8-Apr-14,CD110
9-Apr-14,CD111
9-Apr-14,CD108
9-Apr-14,CD110
9-Apr-14,CD101
9-Apr-14,CD101
9-Apr-14,CD112
9-Apr-14,CD313
9-Apr-14,CD104
9-Apr-14,CD111
10-Apr-14,CD109
10-Apr-14,CD112
10-Apr-14,CD103
10-Apr-14,CD110
10-Apr-14,CD104
10-Apr-14,CD111
11-Apr-14,CD111
11-Apr-14,CD211
11-Apr-14,CD110
11-Apr-14,CD105
14-Apr-14,CD112
2-Jan-13,CD314
3-Jan-13,CD304
3-Jan-13,CD304
3-Jan-13,CD308
3-Jan-13,CD301
4-Jan-13,CD304
4-Jan-13,CD304
7-Jan-13,CD304
7-Jan-13,CD304
7-Jan-13,CD316
8-Jan-13,CD301
8-Jan-13,CDNA
8-Jan-13,CD317
9-Jan-13,CD304
10-Jan-13,CD304
10-Jan-13,CD316
10-Jan-13,CD316
10-Jan-13,CD304
10-Jan-13,CD304
10-Jan-13,CD317
10-Jan-13,CD304
11-Jan-13,CD304
11-Jan-13,CD316
11-Jan-13,CD316
14-Jan-13,CD316
14-Jan-13,CD304
14-Jan-13,CD304
14-Jan-13,CD304
14-Jan-13,CD301
14-Jan-13,CD316
15-Jan-13,CD316
15-Jan-13,CD304
15-Jan-13,CD301
15-Jan-13,CD304
16-Jan-13,CD304
16-Jan-13,CD111
16-Jan-13,CD309
16-Jan-13,CD208
17-Jan-13,CD304
17-Jan-13,CD304
17-Jan-13,CD317
17-Jan-13,CD308
18-Jan-13,CD309
18-Jan-13,CD316
22-Jan-13,CD301
22-Jan-13,CD304
22-Jan-13,CD304
22-Jan-13,CD304
22-Jan-13,CD304
22-Jan-13,CD303
23-Jan-13,CD316
23-Jan-13,CD317
24-Jan-13,CD104
24-Jan-13,CD316
24-Jan-13,CD301
24-Jan-13,CD301
24-Jan-13,CD304
24-Jan-13,CD317
25-Jan-13,CD111
28-Jan-13,CD316
28-Jan-13,CD304
28-Jan-13,CD309
28-Jan-13,CD304
29-Jan-13,CD304
29-Jan-13,CD412
29-Jan-13,CD316
29-Jan-13,CD316
31-Jan-13,CD316
31-Jan-13,CD316
1-Feb-13,CD316
1-Feb-13,CD316
4-Feb-13,CD304
4-Feb-13,CD316
4-Feb-13,CD304
4-Feb-13,CD301
5-Feb-13,CD316
5-Feb-13,CD304
5-Feb-13,CD304
5-Feb-13,CD301
5-Feb-13,CD316
5-Feb-13,CD301
6-Feb-13,CD317
6-Feb-13,CD316
7-Feb-13,CD316
7-Feb-13,CD304
7-Feb-13,CD316
7-Feb-13,CD304
7-Feb-13,CD317
7-Feb-13,CD316
7-Feb-13,CD318
7-Feb-13,CD304
7-Feb-13,CD317
7-Feb-13,CD316
8-Feb-13,CD316
8-Feb-13,CD304
11-Feb-13,CD316
11-Feb-13,CD304
11-Feb-13,CD304
11-Feb-13,CD304
12-Feb-13,CD316
12-Feb-13,CD316
12-Feb-13,CD316
12-Feb-13,CD316
12-Feb-13,CD316
12-Feb-13,CD316
12-Feb-13,CD304
12-Feb-13,CD317
12-Feb-13,CD317
12-Feb-13,CD316
13-Feb-13,CD317
14-Feb-13,CD304
14-Feb-13,CD301
14-Feb-13,CD317
14-Feb-13,CD316
14-Feb-13,CD304
14-Feb-13,CD304
14-Feb-13,CD305
14-Feb-13,CD317
15-Feb-13,CD304
15-Feb-13,CD304
15-Feb-13,CD316
15-Feb-13,CD304
15-Feb-13,CD304
18-Feb-13,CD304
19-Feb-13,CD316
19-Feb-13,CD304
19-Feb-13,CD316
19-Feb-13,CD316
19-Feb-13,CD316
19-Feb-13,CD317
20-Feb-13,CD201
20-Feb-13,CD101
21-Feb-13,CD304
21-Feb-13,CD304
21-Feb-13,CD304
21-Feb-13,CD304
21-Feb-13,CD304
21-Feb-13,CD316
25-Feb-13,CD304
25-Feb-13,CD304
25-Feb-13,CD316
25-Feb-13,CD317
25-Feb-13,CD316
25-Feb-13,CD317
25-Feb-13,CD101
25-Feb-13,CD316
26-Feb-13,CD316
26-Feb-13,CD316
26-Feb-13,CD301
26-Feb-13,CD304
26-Feb-13,CD316
26-Feb-13,CD304
26-Feb-13,CD316
26-Feb-13,CD317
26-Feb-13,CD304
26-Feb-13,CD317
27-Feb-13,CD304
27-Feb-13,CD304
28-Feb-13,CD301
28-Feb-13,CD304
28-Feb-13,CD307
28-Feb-13,CD301
28-Feb-13,CD301
28-Feb-13,CD316
28-Feb-13,CD317
28-Feb-13,CD317
28-Feb-13,CD317
28-Feb-13,CD304
4-Mar-13,CD316
4-Mar-13,CD304
4-Mar-13,CD317
4-Mar-13,CD304
5-Mar-13,CD304
5-Mar-13,CD301
5-Mar-13,CD301
5-Mar-13,CD316
5-Mar-13,CD304
5-Mar-13,CD304
5-Mar-13,CD316
5-Mar-13,CD316
5-Mar-13,CD309
6-Mar-13,CD304
7-Mar-13,CD317
7-Mar-13,CD304
7-Mar-13,CD212
7-Mar-13,CD301
7-Mar-13,CD304
7-Mar-13,CD317
7-Mar-13,CD301
7-Mar-13,CD308
11-Mar-13,CD301
11-Mar-13,CD305
11-Mar-13,CD304
11-Mar-13,CD317
12-Mar-13,CD304
12-Mar-13,CD316
12-Mar-13,CD304
12-Mar-13,CD316
12-Mar-13,CD304
12-Mar-13,CD304
13-Mar-13,CD316
14-Mar-13,CD316
14-Mar-13,CD316
14-Mar-13,CD304
14-Mar-13,CD304
14-Mar-13,CD304
14-Mar-13,CD304
14-Mar-13,CD316
18-Mar-13,CD317
18-Mar-13,CD304
18-Mar-13,CD304
18-Mar-13,CD304
19-Mar-13,CD303
19-Mar-13,CD317
19-Mar-13,CD317
19-Mar-13,CD304
19-Mar-13,CD304
19-Mar-13,CD304
19-Mar-13,CD304
19-Mar-13,CD304
20-Mar-13,CD317
21-Mar-13,CD304
21-Mar-13,CD304
21-Mar-13,CD304
21-Mar-13,CD317
21-Mar-13,CD303
21-Mar-13,CD304
21-Mar-13,CD304
25-Mar-13,CD301
25-Mar-13,CD304
25-Mar-13,CD317
25-Mar-13,CD316
26-Mar-13,CD304
26-Mar-13,CD304
26-Mar-13,CD304
26-Mar-13,CD301
26-Mar-13,CD301
26-Mar-13,CD301
26-Mar-13,CD316
26-Mar-13,CD304
26-Mar-13,CDNA
28-Mar-13,CD111
28-Mar-13,CD317
28-Mar-13,CDNA
28-Mar-13,CD304
28-Mar-13,CD316
28-Mar-13,CD304
28-Mar-13,CD301
1-Apr-13,CD304
1-Apr-13,CD304
1-Apr-13,CD303
1-Apr-13,CD302
2-Apr-13,CD304
2-Apr-13,CD304
3-Apr-13,CD304
4-Apr-13,CD304
4-Apr-13,CD317
4-Apr-13,CD304
4-Apr-13,CD304
4-Apr-13,CD317
4-Apr-13,CD301
4-Apr-13,CD304
4-Apr-13,CD316
5-Apr-13,CD317
5-Apr-13,CD316
5-Apr-13,CD316
5-Apr-13,CD316
5-Apr-13,CDNA
5-Apr-13,CD102
5-Apr-13,CD101
5-Apr-13,CD316
5-Apr-13,CD316
5-Apr-13,CD316
5-Apr-13,CD412
5-Apr-13,CD317
5-Apr-13,CD304
8-Apr-13,CD317
8-Apr-13,CD304
8-Apr-13,CD303
8-Apr-13,CD304
9-Apr-13,CD402
9-Apr-13,CD402
9-Apr-13,CD304
9-Apr-13,CD316
9-Apr-13,CD304
9-Apr-13,CD304
11-Apr-13,CD304
11-Apr-13,CD301
11-Apr-13,CD301
11-Apr-13,CD301
11-Apr-13,CD316
11-Apr-13,CD304
11-Apr-13,CD317
11-Apr-13,CD204
12-Apr-13,CD317
15-Apr-13,CD304
15-Apr-13,CD308
15-Apr-13,CD304
15-Apr-13,CD317
15-Apr-13,CD316
16-Apr-13,CD304
16-Apr-13,CD304
16-Apr-13,CD317
16-Apr-13,CD304
16-Apr-13,CD304
16-Apr-13,CD301
16-Apr-13,CD317
16-Apr-13,CD317
16-Apr-13,CD317
18-Apr-13,CD304
18-Apr-13,CD316
18-Apr-13,CD304
18-Apr-13,CD317
18-Apr-13,CD317
18-Apr-13,CD317
18-Apr-13,CD317
18-Apr-13,CD203
18-Apr-13,CD110
18-Apr-13,CD211
22-Apr-13,CD316
22-Apr-13,CD304
22-Apr-13,CD317
22-Apr-13,CD309
23-Apr-13,CD304
23-Apr-13,CD304
23-Apr-13,CD317
23-Apr-13,CD304
23-Apr-13,CD317
23-Apr-13,CD304
25-Apr-13,CD316
25-Apr-13,CD304
25-Apr-13,CD304
25-Apr-13,CD317
25-Apr-13,CD304
25-Apr-13,CD304
29-Apr-13,CD317
29-Apr-13,CD304
29-Apr-13,CD304
30-Apr-13,CD304
30-Apr-13,CD304
30-Apr-13,CD304
30-Apr-13,CD304
1-May-13,CD317
1-May-13,CD316
2-May-13,CD316
2-May-13,CD304
6-May-13,CD305
6-May-13,CD304
6-May-13,CD304
6-May-13,CD317
6-May-13,CD316
7-May-13,CD316
7-May-13,CD304
7-May-13,CD301
7-May-13,CD316
7-May-13,CD316
7-May-13,CD304
9-May-13,CD316
9-May-13,CD317
9-May-13,CD304
9-May-13,CD304
9-May-13,CD316
10-May-13,CD409
10-May-13,CD304
10-May-13,CD304
10-May-13,CD316
10-May-13,CD405
13-May-13,CD301
13-May-13,CD304
13-May-13,CD304
13-May-13,CD317
14-May-13,CD304
14-May-13,CD316
14-May-13,CD316
14-May-13,CD304
14-May-13,CD304
14-May-13,CD317
14-May-13,CD304
16-May-13,CD316
16-May-13,CD317
16-May-13,CD304
16-May-13,CD304
16-May-13,CD316
16-May-13,CD301
16-May-13,CD204
16-May-13,CD204
17-May-13,CD316
20-May-13,CD304
20-May-13,CD301
20-May-13,CD317
20-May-13,CD316
20-May-13,CD101
20-May-13,CD305
20-May-13,CD405
21-May-13,CD316
21-May-13,CD303
21-May-13,CD316
22-May-13,CD304
22-May-13,CD304
22-May-13,CD301
23-May-13,CD317
23-May-13,CD316
23-May-13,CD304
23-May-13,CD317
23-May-13,CD405
24-May-13,CD304
28-May-13,CD304
28-May-13,CD317
28-May-13,CD304
28-May-13,CD317
28-May-13,CD304
28-May-13,CD304
29-May-13,CD317
30-May-13,CD304
30-May-13,CD316
30-May-13,CD316
30-May-13,CD304
30-May-13,CD304
30-May-13,CD304
30-May-13,CD304
3-Jun-13,CD314
3-Jun-13,CD304
3-Jun-13,CD304
3-Jun-13,CD304
3-Jun-13,CD316
4-Jun-13,CD316
4-Jun-13,CD317
4-Jun-13,CD316
4-Jun-13,CD316
4-Jun-13,CD309
4-Jun-13,CD316
4-Jun-13,CD317
5-Jun-13,CD301
6-Jun-13,CD316
6-Jun-13,CD304
6-Jun-13,CD316
6-Jun-13,CD316
6-Jun-13,CD304
6-Jun-13,CD304
6-Jun-13,CD316
6-Jun-13,CD317
6-Jun-13,CD317
6-Jun-13,CD304
10-Jun-13,CD304
10-Jun-13,CD304
10-Jun-13,CD316
10-Jun-13,CD304
10-Jun-13,CD304
11-Jun-13,CD317
11-Jun-13,CD301
11-Jun-13,CD317
11-Jun-13,CD316
11-Jun-13,CD304
12-Jun-13,CD316
13-Jun-13,CD304
13-Jun-13,CD317
13-Jun-13,CD316
15-Jun-13,CD316
17-Jun-13,CD304
17-Jun-13,CD303
17-Jun-13,CD304
17-Jun-13,CD301
17-Jun-13,CD304
17-Jun-13,CD304
17-Jun-13,CD317
18-Jun-13,CD309
18-Jun-13,CD304
18-Jun-13,CD301
18-Jun-13,CD317
18-Jun-13,CD304
18-Jun-13,CD304
18-Jun-13,CD317
18-Jun-13,CD304
18-Jun-13,CD317
18-Jun-13,CD301
19-Jun-13,CD316
19-Jun-13,CD317
19-Jun-13,CD316
20-Jun-13,CD317
20-Jun-13,CD303
20-Jun-13,CD407
20-Jun-13,CD301
20-Jun-13,CD317
20-Jun-13,CD317
20-Jun-13,CD304
21-Jun-13,CD316
24-Jun-13,CD317
24-Jun-13,CD317
24-Jun-13,CD317
24-Jun-13,CD316
25-Jun-13,CD316
26-Jun-13,CD316
27-Jun-13,CD317
27-Jun-13,CD317
27-Jun-13,CD317
27-Jun-13,CD316
1-Jul-13,CD301
1-Jul-13,CD316
1-Jul-13,CD316
1-Jul-13,CD317
1-Jul-13,CD304
2-Jul-13,CD301
2-Jul-13,CD304
2-Jul-13,CD317
2-Jul-13,CD316
2-Jul-13,CD304
2-Jul-13,CD316
2-Jul-13,CD304
3-Jul-13,CD317
3-Jul-13,CD316
5-Jul-13,CD304
8-Jul-13,CD304
8-Jul-13,CD316
8-Jul-13,CD304
8-Jul-13,CD316
8-Jul-13,CD301
9-Jul-13,CD304
9-Jul-13,CD412
9-Jul-13,CD301
9-Jul-13,CD316
9-Jul-13,CD317
9-Jul-13,CD304
10-Jul-13,CD304
11-Jul-13,CD304
11-Jul-13,CD316
11-Jul-13,CD301
11-Jul-13,CD317
11-Jul-13,CD316
11-Jul-13,CD304
11-Jul-13,CD309
11-Jul-13,CD316
11-Jul-13,CD304
15-Jul-13,CD303
15-Jul-13,CD304
15-Jul-13,CD317
15-Jul-13,CD304
16-Jul-13,CD301
16-Jul-13,CD317
16-Jul-13,CD301
16-Jul-13,CD301
16-Jul-13,CD316
16-Jul-13,CD304
18-Jul-13,CD317
18-Jul-13,CD316
18-Jul-13,CD304
22-Jul-13,CD316
22-Jul-13,CD304
22-Jul-13,CDNA
22-Jul-13,CD317
22-Jul-13,CD304
22-Jul-13,CD304
23-Jul-13,CD316
23-Jul-13,CD317
23-Jul-13,CD304
23-Jul-13,CD304
23-Jul-13,CD301
24-Jul-13,CD316
24-Jul-13,CD304
25-Jul-13,CD317
25-Jul-13,CD316
25-Jul-13,CD316
25-Jul-13,CD316
25-Jul-13,CD301
26-Jul-13,CD316
26-Jul-13,CD317
29-Jul-13,CD304
29-Jul-13,CD304
29-Jul-13,CD316
29-Jul-13,CD316
29-Jul-13,CD304
29-Jul-13,CD317
30-Jul-13,CD317
30-Jul-13,CD317
30-Jul-13,CD301
31-Jul-13,CD316
1-Aug-13,CD317
1-Aug-13,CD304
1-Aug-13,CD304
1-Aug-13,CD316
1-Aug-13,CD301
5-Aug-13,CD304
5-Aug-13,CD304
5-Aug-13,CD304
5-Aug-13,CD304
5-Aug-13,CD317
6-Aug-13,CD102
6-Aug-13,CD317
6-Aug-13,CD304
6-Aug-13,CD211
6-Aug-13,CD317
6-Aug-13,CD304
8-Aug-13,CD304
8-Aug-13,CD304
8-Aug-13,CD301
8-Aug-13,CD317
8-Aug-13,CD317
8-Aug-13,CD301
8-Aug-13,CD304
8-Aug-13,CD316
12-Aug-13,CD317
12-Aug-13,CD304
12-Aug-13,CD316
12-Aug-13,CD316
12-Aug-13,CD316
12-Aug-13,CD301
12-Aug-13,CD304
